333,"Chuck Norris was banned from competitive bullriding after a 1992 exhibition in San Antonio, when he rode the bull 1,346 miles from Texas to Milwaukee Wisconsin to pick up his dry cleaning."
334,"Chuck Norris qualified with a top speed of 324 mph at the Daytona 500, without a car."
335,"Chuck Norris likes his coffee half and half: half coffee grounds, half wood-grain alcohol."
336,Chuck Norris uses tabasco sauce instead of visine.
337,The chemical formula for the highly toxic cyanide ion is CN-. These are also Chuck Norris' initials. This is not a coincidence.
338,"Chuck Norris' credit cards have no limit. Last weekend, he maxed them out."
339,Think of a hot woman. Chuck Norris did her.
340,"A man once claimed Chuck Norris kicked his ass twice, but it was promptly dismissed as false - no one could survive it the first time."
341,Chuck Norris sleeps with a pillow under his gun.
342,Chuck Norris owns a chain of fast-food restaurants throughout the southwest. They serve nothing but barbecue-flavored ice cream and Hot Pockets.
343,Chuck Norris doesn't chew gum. Chuck Norris chews tin foil.
344,Aliens DO indeed exist. They just know better than to visit a planet that Chuck Norris is on.
345,"When in a bar, you can order a drink called a ""Chuck Norris"". It is also known as a ""Bloody Mary"", if your name happens to be Mary."
346,"Every time Chuck Norris smiles, someone dies. Unless he smiles while he?s roundhouse kicking someone in the face. Then two people die."
347,"Some people ask for a Kleenex when they sneeze, Chuck Norris asks for a body bag."
348,"There?s an order to the universe: space, time, Chuck Norris.... Just kidding, Chuck Norris is first."
349,"A man once asked Chuck Norris if his real name is ""Charles"". Chuck Norris did not respond, he simply stared at him until he exploded."
350,"Chuck Norris starts everyday with a protein shake made from Carnation Instant Breakfast, one dozen eggs, pure Colombian cocaine, and rattlesnake venom. He injects it directly into his neck with a syringe."
351,"In a tagteam match, Chuck Norris was teamed with Hulk Hogan against King Kong Bundy and Andre The Giant. He pinned all 3 at the same time."
352,Chuck Norris doesn't see dead people. He makes people dead.
353,"Chuck Norris is the only person who can simultaneously hold and fire FIVE Uzis: One in each hand, one in each foot -- and the 5th one he roundhouse-kicks into the air, so that it sprays bullets."
354,"For undercover police work, Chuck Norris pins his badge underneath his shirt, directly into his chest."
355,"In the X-Men movies, none of the X-Men super-powers are done with special effects. Chuck Norris is the stuntman for every character."
356,We live in an expanding universe. All of it is trying to get away from Chuck Norris.
357,"The word 'Kill' was invented by Chuck Norris. Other words were 'Die', 'Beer', and 'What'."
358,"The 11th commandment is ?Thou shalt not piss off Chuck Norris? This commandment is rarely enforced, as it is impossible to accomplish."
359,Chuck Norris is his own line at the DMV.
360,Two wrongs don't make a right. Unless you're Chuck Norris. Then two wrongs make a roundhouse kick to the face.
361,Who let the dogs out? Chuck Norris let the dogs out... and then roundhouse kicked them through an Oldsmobile.
362,"Chuck Norris can do a roundhouse kick faster than the speed of light. This means that if you turn on a light switch, you will be dead before the lightbulb turns on."
363,"When Chuck Norris goes to out to eat, he orders a whole chicken, but he only eats its soul."
365,Chuck Norris has never won an Academy Award for acting... because he's not acting.
366,"If Chuck Norris wants your opinion, he'll beat it into you."
367,Not everyone that Chuck Norris is mad at gets killed. Some get away. They are called astronauts.
368,Chuck Norris has to register every part of his body as a separate lethal weapon. His spleen is considered a concealed weapon in over 50 states.
369,"A movie scene depicting Chuck Norris losing a fight with Bruce Lee was the product of history's most expensive visual effect. When adjusted for inflation, the effect cost more than the Gross National Product of Paraguay."
370,Godzilla is a Japanese rendition of Chuck Norris' first visit to Tokyo.
371,"They once made a Chuck Norris toilet paper, but there was a problem-- It wouldn't take shit from anybody."
372,"Chuck Norris once rode a nine foot grizzly bear through an automatic car wash, instead of taking a shower."
373,"""Sweating bullets"" is literally what happens when Chuck Norris gets too hot."
374,Chuck Norris' sperm can be seen with the naked eye. Each one is the size of a quarter.
375,"After taking a steroids test doctors informed Chuck Norris that he had tested positive. He laughed upon receiving this information, and said ""of course my urine tested positive, what do you think they make steroids from?"""
376,Chuck Norris doesn't daydream. He's too busy giving other people nightmares.
377,"When Arnold says ""I'll be back"" in Terminator movie it is implied that he's going to ask Chuck Norris for help."
378,There are no such things as tornados. Chuck Norris just hates trailer parks.
379,"Chuck Norris' Penis is a third degree blackbelt, and an honorable 32nd-degree mason."
380,"Chuck Norris does not follow fashion trends, they follow him. But then he turns around and kicks their ass. Nobody follows Chuck Norris."
381,"Diamonds are not, despite popular belief, carbon. They are, in fact, Chuck Norris fecal matter. This was proven a recently, when scientific analysis revealed what appeared to be Jean-Claude Van Damme bone fragments inside the Hope Diamond."
382,Chuck Norris once participated in the running of the bulls. He walked.
383,The Drummer for Def Leppard's only got one arm. Chuck Norris needed a back scratcher.
384,Chuck Norris was the orginal sculptor of Mount Rushmore. He completed the entire project using only a bottle opener and a drywall trowel.
385,"Chuck Norris once rode a bull, and nine months later it had a calf."
386,"Chuck Norris once lost the remote, but maintained control of the TV by yelling at it in between bites of his ""Filet of Child"" sandwich."
387,"For Spring Break '05, Chuck Norris drove to Madagascar, riding a chariot pulled by two electric eels."
388,"The Manhattan Project was not intended to create nuclear weapons, it was meant to recreate the destructive power in a Chuck Norris Roundhouse Kick. They didn't even come close."
389,Chuck Norris has banned rainbows from the state of North Dakota.
390,Divide Chuck Norris by zero and you will in fact get one........one bad-ass that is.
391,TNT was originally developed by Chuck Norris to cure indigestion.
392,"After returning from World War 2 unscrathed, Bob Dole was congratulated by Chuck Norris with a handshake. The rest is history."
393,"Chuck Norris runs on batteries. Specifically, Die Hards."
394,"""Let the Bodies Hit the Floor"" was originally written as Chuck Norris' theme song."
395,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him.
396,Only Chuck Norris can prevent forest fires.
397,"When Chuck Norris makes a burrito, its main ingredient is real toes."
398,Chuck Norris is not Irish. His hair is soaked in the blood of his victims.
399,"In the movie ""The Matrix"", Chuck Norris is the Matrix. If you pay close attention in the green ""falling code"" scenes, you can make out the faint texture of his beard."
400,"Chuck Norris' dick is so big, it has it's own dick, and that dick is still bigger than yours."
401,They say curiosity killed the cat. This is false. Chuck Norris killed the cat. Every single one of them.
402,"There is no such thing as a lesbian, just a woman who has never met Chuck Norris."
403,Chuck Norris crossed the road. No one has ever dared question his motives.
404,"When Chuck Norris was born, he immediately had sex with the first nurse he saw. He was her first. She was his third. That afternoon."
405,"One time, at band camp, Chuck Norris ate a percussionist."
406,"Chuck Norris doesn't say ""who's your daddy"", because he knows the answer."
407,Chuck Norris originally wrote the first dictionary. The definition for each word is as follows - A swift roundhouse kick to the face.
408,Love does not hurt. Chuck Norris does.
409,"The term ""Cleveland Steamer"" got its name from Chuck Norris, when he took a dump while visiting the Rock and Roll Hall of fame and buried northern Ohio under a glacier of fecal matter."
410,Chuck Norris once round-house kicked a salesman. Over the phone.
411,"The pen is mighter than the sword, but only if the pen is held by Chuck Norris."
412,Chuck Norris knows the last digit of pi.
413,Those aren't credits that roll after Walker Texas Ranger. It is actually a list of fatalities that occurred during the making of the episode.
414,The air around Chuck Norris is always a balmy 78 degrees.
415,"When Chuck Norris wants an egg, he cracks open a chicken."
416,Chuck Norris plays racquetball with a waffle iron and a bowling ball.
417,"According to the Bible, God created the universe in six days. Before that, Chuck Norris created God by snapping his fingers."
418,Chuck Norris doesn't believe in ravioli. He stuffs a live turtle with beef and smothers it in pig's blood.
419,Count from one to ten. That's how long it would take Chuck Norris to kill you...Fourty seven times.
420,"The 1972 Miami Dolphins lost one game, it was a game vs. Chuck Norris and three seven year old girls. Chuck Norris won with a roundhouse-kick to the face in overtime."
421,Chuck Norris is not Politically Correct. He is just Correct. Always.
422,Mr. T pities the fool. Chuck Norris rips the fool's head off.
423,Chuck Norris had to stop washing his clothes in the ocean. The tsunamis were killing people.
424,Chuck Norris has volunteered to remain on earth after the Rapture; he will spend his time fighting the Anti-Christ.
425,Chuck Norris is the only known mammal in history to have an opposable thumb. On his penis.
426,"A man once taunted Chuck Norris with a bag of Lay's potato chips, saying ""Betcha can't eat just one!"" Chuck Norris proceeded to eat the chips, the bag, and the man in one deft move."
427,Chuck Norris' favorite cereal is Kellogg's Nails 'N' Gravel.
428,"In the first Jurassic Park movie, the Tyrannosaurus Rex wasn't chasing the jeep. Chuck Norris was chasing the Tyrannosaurus AND the jeep."
429,"Chuck Norris has never been accused of murder because his roundhouse kicks are recognized as ""acts of God."""
430,Chuck Norris does not wear a condom. Because there is no such thing as protection from Chuck Norris.
431,Rules of fighting: 1) Don't bring a knife to a gun fight. 2) Don't bring a gun to a Chuck Norris fight.
432,"Chuck Norris is the only man who has, literally, beaten the odds. With his fists."
433,"In ancient China there is a legend that one day a child will be born from a dragon, grow to be a man, and vanquish evil from the land. That man is not Chuck Norris, because Chuck Norris killed that man."
434,Chuck Norris wipes his ass with chain mail and sandpaper.
435,"When you play Monopoly with Chuck Norris, you do not pass go, and you do not collect two hundred dollars. You will be lucky if you make it out alive."
436,"Chuck Norris describes human beings as ""a sociable holder for blood and guts""."
438,Chuck Norris likes his ice like he likes his skulls: crushed.
439,"Chuck Norris can kick through all 6 degrees of separation, hitting anyone, anywhere, in the face, at any time."
440,Most tough men eat nails for breakfast. Chuck Norris does all of his grocery shopping at Home Depot.
441,"Chuck Norris did not ""lose"" his virginity, he stalked it and then destroyed it with extreme prejudice."
442,Everything King Midas touches turnes to gold. Everything Chuck Norris touches turns up dead.
448,"When Chuck Norris throws exceptions, it's across the room."
449,"All arrays Chuck Norris declares are of infinite size, because Chuck Norris knows no bounds."
450,Chuck Norris doesn't have disk latency because the hard drive knows to hurry the hell up.
451,Chuck Norris writes code that optimizes itself.
452,Chuck Norris can't test for equality because he has no equal.
453,"Chuck Norris doesn't need garbage collection because he doesn't call .Dispose(), he calls .DropKick()."
454,Chuck Norris's first program was kill -9.
455,Chuck Norris burst the dot com bubble.
456,All browsers support the hex definitions #chuck and #norris for the colors black and blue.
457,"MySpace actually isn't your space, it's Chuck's (he just lets you use it)."
458,Chuck Norris can write infinite recursion functions and have them return.
459,Chuck Norris can solve the Towers of Hanoi in one move.
460,The only pattern Chuck Norris knows is God Object.
461,Chuck Norris finished World of Warcraft.
462,Project managers never ask Chuck Norris for estimations... ever.
463,Chuck Norris doesn't use web standards as the web will conform to him.
464,"""It works on my machine"" always holds true for Chuck Norris."
465,Whiteboards are white because Chuck Norris scared them that way.
466,"Chuck Norris doesn't do Burn Down charts, he does Smack Down charts."
467,Chuck Norris can delete the Recycling Bin.
468,Chuck Norris's beard can type 140 wpm.
469,Chuck Norris can unit test entire applications with a single assert.
470,"Chuck Norris doesn't bug hunt as that signifies a probability of failure, he goes bug killing."
471,Chuck Norris's keyboard doesn't have a Ctrl key because nothing controls Chuck Norris.
472,"When Chuck Norris is web surfing websites get the message ""Warning: Internet Explorer has deemed this user to be malicious or dangerous. Proceed?""."
473,Chuck Norris can overflow your stack just by looking at it.
474,"To Chuck Norris, everything contains a vulnerability."
475,"Chuck Norris doesn't need sudo, he just types ""Chuck Norris"" before his commands."
476,"Chuck Norris doesn't need a debugger, he just stares down the bug until the code confesses."
477,Chuck Norris can access private methods.
478,Chuck Norris can instantiate an abstract class.
479,Chuck Norris does not need to know about class factory pattern. He can instantiate interfaces.
480,The class object inherits from Chuck Norris
481,"For Chuck Norris, NP-Hard = O(1)."
482,Chuck Norris knows the last digit of PI.
483,Bill Gates thinks he's Chuck Norris. Chuck Norris actually laughed. Once.
484,Chuck Norris is actually the front man for Apple. He let's Steve Jobs run the show when he's on a mission. Chuck Norris is always on a mission.
485,Chuck Norris' Internet connection is faster upstream than downstream because even data has more incentive to run from him than to him.
486,Chuck Norris solved the Travelling Salesman problem in O(1) time. Here's the pseudo-code: Break salesman into N pieces. Kick each piece to a different city.
487,No statement can catch the ChuckNorrisException.
488,Chuck Norris doesn't pair program.
489,Chuck Norris can write multi-threaded applications with a single thread.
490,Chuck Norris doesn't need to use AJAX because pages are too afraid to postback anyways.
491,"Chuck Norris doesn't use reflection, reflection asks politely for his help."
492,"There is no Esc key on Chuck Norris' keyboard, because no one escapes Chuck Norris."
493,Chuck Norris can binary search unsorted data.
494,Chuck Norris breaks RSA 128-bit encrypted codes in milliseconds.
495,"Chuck Norris doesn't needs try-catch, exceptions are too afraid to raise."
496,Chuck Norris went out of an infinite loop.
497,"If Chuck Norris writes code with bugs, the bugs fix themselves."
498,Chuck Norris hosting is 101% uptime guaranteed.
499,Chuck Norris's keyboard has the Any key.
500,Chuck Norris can access the DB from the UI.
501,"Chuck Norris' programs never exit, they terminate."
502,Chuck Norris insists on strongly-typed programming languages.
503,"Chuck Norris protocol design method has no status, requests or responses, only commands."
504,"Chuck Norris programs occupy 150% of CPU, even when they are not executing."
505,Chuck Norris can spawn threads that complete before they are started.
506,Chuck Norris programs do not accept input.
507,Chuck Norris can install iTunes without installing Quicktime.
508,Chuck Norris doesn't need an OS.
509,Chuck Norris's OSI network model has only one layer - Physical.
510,Chuck Norris can compile syntax errors.
511,"Every SQL statement that Chuck Norris codes has an implicit ""COMMIT"" in its end."
512,Chuck Norris does not need to type-cast. The Chuck-Norris Compiler (CNC) sees through things. All way down. Always.
513,"Chuck Norris does not code in cycles, he codes in strikes."
514,Chuck Norris doesn't use a computer because a computer does everything slower than Chuck Norris.
515,Chuck Norris compresses his files by doing a flying round house kick to the hard drive.
517,Chick Norris solved the halting problem.
518,Chuck Norris doesn't cheat death. He wins fair and square.
519,Chuck Norris once one a game of connect four in 3 moves.
520,With Chuck Norris P = NP. There's no nondeterminism with Chuck Norris decisions.
521,Chuck Norris lost his virginity before his dad did.
522,Chuck Norris can do a wheelie on a unicycle.
523,Chuck Norris can win in a game of Russian roulette with a fully loaded gun.
524,Chuck Norris eats lightning and shits out thunder.
525,Chuck Norris can retrieve anything from /dev/null.
526,No one has ever pair-programmed with Chuck Norris and lived to tell about it.
527,No one has ever spoken during review of Chuck Norris' code and lived to tell about it.
528,"Chuck Norris doesn't use GUI, he prefers COMMAND line."
529,"Chuck Norris doesn't use Oracle, he is the Oracle."
530,Chuck Norris can dereference NULL.
531,"Jesus can walk on water, but Chuck Norris can swim through land."
532,A diff between your code and Chuck Norris's is infinite.
533,The Chuck Norris Eclipse plugin made alien contact.
534,"Chuck Norris is the ultimate mutex, all threads fear him."
535,Chuck Norris uses canvas in IE.
536,"Don't worry about tests, Chuck Norris's test cases cover your code too."
537,Each hair in Chuck Norris's beard contributes to make the world's largest DDOS.
538,Chuck Norris's log statements are always at the FATAL level.
539,"Chuck Norris's database has only one table, 'Kick', which he DROPs frequently."
540,Chuck Norris finished World of Warcraft.
541,"When Chuck Norris break the build, you can't fix it, because there is not a single line of code left."
542,Chuck Norris types with one finger. He points it at the keyboard and the keyboard does the rest.
543,Chuck Norris's programs can pass the Turing Test by staring at the interrogator.
544,"If you try to kill -9 Chuck Norris's programs, it backfires."
545,Chuck Norris's brain waves are suspected to be harmful to cell phones.
546,Chuck Norris does infinit loops in 4 seconds.
547,Product Owners never ask Chuck Norris for more features. They ask for mercy.
548,Product Owners never argue with Chuck Norris after he demonstrates the DropKick feature.
549,Chuck Norris killed two stones with one bird.
550,Chuck Norris can speak Braille.
551,Chuck Norris can over-write a locked variable.
552,"Chuck Norris knows the value of NULL, and he can sort by it too."
553,China lets Chuck Norris search for porn on Google.
554,Chuck Norris can install a 64 bit OS on 32 bit machines.
555,Chuck Norris doesn't have pubic hairs because hair doesn't grow on balls of steal.
556,Chuck Norris can write to an output stream.
557,Chuck Norris can read from an input stream.
558,Chuck Norris never has to build his program to machine code. Machines have learnt to interpret Chuck Norris code.
559,Chuck Norris' unit tests don't run. They die.
560,Chuck Norris sits at the stand-up.
561,Chuck Norris doesn't need an account. He just logs in.
562,"How many Chuck Norris require to screw a light bulb? None, he will screw it all."
563,Chuck Norris causes the Windows Blue Screen of Death.
564,Chuck Norris can download emails with his pick-up.
565,Chuck Norris can make a class that is both abstract and final.
566,"Chuck Norris could use anything in java.util.* to kill you, including the javadocs."
567,Code runs faster when Chuck Norris watches it.
584,"Only Chuck Norris shuts down websites without due process, not SOPA or PIPA."
